date,1000SATS,AAVE,ADA,ADX,AION,ALGO,ANC,APE,APT,ARB,ASTER,ATOM,AVAX,AXS,BAND,BCC,BCH,BCH_USDT_1D8DB09,BIANRENSHENG,BNB,BNX,BOME,BONK,BTC,BTT,CELR,CFX,CHZ,CRV,DASH,DATA,DEXE,DOGE,DOT,ENA,EOS,ETC,ETH,FET,FIL,FLOKI,FTM,FTT,GALA,GLM,GMT,GRT,HBAR,HOLO,HOT,ICP,ICX,ID,INJ,IOST,IOTA,JASMY,LDO,LINK,LQTY,LTC,MAGIC,MANA,MASK,MATIC,NEAR,NEIRO,NEO,NOT,NULS,OM,OMG,ONT,OPTIM,ORDI,PENGU,PEOPLE,PEPE,PNUT,PUMP,QTUM,QUICK,RLC,RNDR,RONIN,RUNE,SAND,SEI,SHIB,SLP,SNDKB,SOL,SUI,SUN,SUSHI,SXP,TAO,THETA,TIA,TRB,TRUMP,TRX,TSMB,UNI,VANA,VET,VOXEL,WAVES,WIF,WIN,WLD,WLFI,WRX,XLM,XMR,XPL,XRP,XTZ,XVS,YFI,ZEC,ZIL,ZKP
2022-12-01 00:00:00+00:00,,,8916.358027190106,,,,,6968.77666188686,,,,6533.223171228063,7491.495208056221,,,,,,,12204.502144050733,,,,67584.86092811056,,,,7123.639656422612,,,,,10150.886122957483,6606.244327472711,,,8650.768805802622,36165.90021676102,,,,,10479.21372105646,,,6423.678875845985,,,,,,,,,,,,,7084.674853936652,,,,,,9566.400837358331,6620.616284197834,,,,,,,,,,,,,,,,,,,,,,,8491.894572894724,,,12338.320503782827,,,,,,,,,,6793.572993412555,,,,,,,,,,,,,,,11856.783367987391,,,,,,
2023-01-01 00:00:00+00:00,,,7651.505990042408,,,,,6141.520699327962,,,,6154.452285342311,6317.170010934077,,,,,,,11283.310641765323,,,,67955.77624063716,,,,7236.949496367415,,,,,10370.42119696399,6040.914586101019,,,8542.123702222663,32366.592243471176,,,,,,,,,,,,,,,,,,,,,6456.785416639467,,6367.149435854609,,,,9150.56841150875,5989.27317150739,,,,,,,,5842.674312791081,,,,,,,,,,,,,,,7758.0561577959015,,,10846.079048243677,,,,,,,,,,5552.4308820437755,,,,,,,,,,,,,,,11528.945492865583,,,,,,
2023-02-01 00:00:00+00:00,,,7062.004107129141,,,,,5597.589044973937,,,,5821.451899961668,6022.000142896465,,,,,,,10772.172867766727,,,,68619.56932306,,,,7283.558417139774,,,,,10899.097367371938,5641.261873187919,,,7448.4435895660245,29360.825942944753,,,,,,5567.497290960551,,,,,,,,,,,,,,,6280.0502200301125,,6820.564012786139,,,,8417.492667147657,5928.555655376984,,,,,,,,5665.275744578776,,,,,,,,,,,,,,,7761.4521130709245,,,10874.707593997662,,,,,,,,,,,,,,,,,,,,,,,,,11857.352121796352,,,,,,
2023-03-01 00:00:00+00:00,,,6642.443403552295,,,,,,,,,5633.814424563332,5785.566253793543,,,,,,,10593.851841669812,15654.600816656846,,,71044.01112986667,,,,6688.3575889677595,,,,,11059.070938241563,,,,6287.978561514365,27711.437364572146,,5585.951693987308,,,,5619.366703477783,,,,,,,,,,,,,,,6348.673748691781,,7172.9978560218215,,,,8941.900933240593,5580.759649211879,,,,,,,,5937.431029231241,,,,,,,,,,,,,,,7554.895599266047,,,10636.572974976028,,,,,,,,,,,,,,,,,,,,,,,,,12195.996180396884,,,,,,
2023-04-01 00:00:00+00:00,,,6486.711754894735,,,,,,9364.88181555597,,,,5716.263377697592,,,,,,,10874.930707146828,22981.606434139787,,,72078.4306915392,,,,5760.839666939654,,,,,11389.136374626503,,,,,27762.43240398474,,6135.806097142637,,6121.834729113771,,5970.6228002061325,,,,,,,,,,,,,,,6192.676494715702,,7730.565650319025,,,5667.378468346085,9451.899828295875,,,,,,,,,6419.671683098162,,,,,,,,,,,,,,,7444.854852878235,,,10503.284390636207,,,,,,,,,,,,,,,,,,,,,,,,,12444.500960530626,,,,,,
2023-05-01 00:00:00+00:00,,,6512.720443581395,,,,,,8689.392316043064,,,,5809.936763033891,,,,,,,11247.527919229016,23069.595058729185,,,69867.74958969557,,,5756.561840558085,,,,,,11416.860472247734,,,,,28182.417285320167,,6404.162375528395,,6743.091690034575,,6236.530703670755,,,,,,,,,,,,,,,6243.112119846444,,8270.20062695395,,,6137.652501039922,9554.297254626003,,,,,,,,,6774.458934930892,,,,,,,,,,,,,,,7061.583582859012,,,10348.809007837799,,,,,,,,,,,,,,,,,,,,,,,,,12444.675345178688,,,,,,
2023-06-01 00:00:00+00:00,,,6240.605773449583,,,,,,8270.009336253097,,,,5623.677649352697,,,,,,,10353.821096348775,19108.93291121927,,,64853.5452849424,,,6869.968941910475,,,,,,9751.62578788644,,,,,26969.021464657842,,6319.208223986718,,6752.521168662228,,6252.554295383017,,,,,,,,,,,,,,5644.072279763722,5451.84360195783,,7840.084275131845,,,,8501.444198511143,,,,,,,,,6642.889508616888,,,,,,,,,,,,,,,6572.582320247935,,,9567.08363194051,,,,,,,,,,,,,,,,,,,,,,,,,12260.273807397056,,,,,,
2023-07-01 00:00:00+00:00,,,6611.368789461138,,,,,,8499.157707986222,,,,5893.091852012124,,,,,,,11240.753495000961,17474.95182656131,,,63085.280888278874,,,7706.088376101283,,,,,,9275.700588872345,,,,,27874.171068157528,,6410.996691456032,,7018.55181066581,,6440.047494067317,,,,,,,,,,,,,,5988.450329427417,5436.707773450923,,8113.262421463052,,,,8844.61430907544,,,,,,,,,7067.091368555329,,,,,,,,,,,,,,,6633.025428480966,,,9986.662768614762,,,,,,,,,,,,,,,,,,,,,,,,,12905.575018497591,,,,,,
2023-08-01 00:00:00+00:00,,,6439.114197669455,,,,,,6784.248745318449,,,,5446.490594742563,,,,,,,11476.205374079418,13401.332641023579,,,57704.888846484995,,,7988.435252443353,,,,,,9000.029682676164,,,,,27141.126547665608,,6246.299205729919,,6614.812724236622,,,,,,,,,,,,,,,,5538.919098639393,5433.789110864094,,8270.346128592884,,,,8486.465878809266,,,,,,,,,6701.762102559276,,,,,,,,11879.553946641954,,,,,,,6032.100902449821,,,9617.534561111419,,,,,,,,,,,,,,,,,,,,,,,,,13835.073735540474,,,,,,
2023-09-01 00:00:00+00:00,,,6145.3410464650715,,,,,,5622.397120872258,,,,4901.734877808177,,,,,,,11273.381685550276,,,,47139.02050872742,,,6989.357145731604,,,,,,8607.751109639086,,,,,26113.258323397375,,5217.142924460187,,5659.129415934737,,,,,,,,,,,5304.488158094199,,,,,,5146.156039312669,,8167.589315991016,,,,7567.8349739990135,,,,,,,,,6097.0661755951805,,,,,,,,19569.725462275204,,,,,,,5768.413477836037,,,9258.903080760294,,,,,,,,,,4882.418656852122,,,,,,,,,,,,,,,14405.516905824683,,,,,,
2023-10-01 00:00:00+00:00,,,5459.95379516593,,,,,,4714.19558118104,8715.75934676417,,,4441.799448309484,,,,,,,10665.034556503218,,,,32361.00558708307,,,4923.925772365195,,,,,,7787.744358227309,,,,,23208.089596472164,,,,4574.706563614605,,,,,,,,,,,,,,,,,4970.29822437467,,7507.047706040762,,,,6660.054523534258,,,,,,,,,5416.311313725461,,,,,,,,21951.937276847086,,4452.239417114796,,,,,5159.445118992688,,,8731.269622250758,,,,,,,,,,4514.133492528384,,,,,,,,,,,,,,,13410.62363908201,,,,,,
2023-11-01 00:00:00+00:00,,,5037.815748325329,,,,,,4361.807232070156,6951.2136446589875,,,4424.638905351916,,,,,,,10261.974955886832,,,,31208.664711268506,,,4194.322695080004,,,,,,6794.769127515099,,,,,21601.179521538987,,,,,,,,,,,,,,,,,,,,,5400.643152881315,,7136.422976007345,,,,6389.223464849249,,,,,,,,,5165.512266927435,,,,5948.108628883289,,,,19886.01005500755,,,,,,,4993.797263483379,,,9213.130881222913,5320.98433707015,,,,,,,,,4510.906254446183,,,,,,,,,,,,,,,13428.13251509672,,,,,,
2023-12-01 00:00:00+00:00,,,5341.398244146066,,,,,,,6630.900312756498,,,5540.225953355355,,,,,,,11100.259668163211,,,,31914.02115152037,,,,,,,,,7951.059637976968,,,,,22096.198627870614,,,,,,4440.500977389569,,,,,,,,,,,,,,,6571.474108259703,,6822.765749530751,,,,6902.455129178248,,,,,,,,,5357.15753655553,,,,5204.697171362726,,,,17578.648010038454,,,,4689.11127451561,,,5289.640873485085,,,11604.430053023812,5107.9077713706365,,,,,,,,,4650.863519432866,,,,,,,,,,,,,,,14081.942418505521,,,,,,
2024-01-01 00:00:00+00:00,,,6174.964177794099,,,,,,,7141.66715802867,,,7351.164730235887,,,,,,,11642.990109888751,,,,32654.55007762406,,,,,,,,,8803.074435388538,4922.532651764208,,,,22849.19101054758,,,,,,,,,,,,,,,,,,,,,7553.665950844853,,6348.982094050668,,,,7468.181875758661,,,,,,,,,6272.759603934121,,,,4965.713124872281,,,,13033.361440310828,,,,5979.22395338047,,,5842.274741348425,,,14677.164778063381,5165.701121875999,,,,,,,4943.177500450347,,,,,,,,,,,,,,,,,14297.726455824968,,,,,,
2024-02-01 00:00:00+00:00,,,6610.0281007582425,,,,,,,8470.970671129375,,,8396.692023467336,,,,,,,12554.760098260453,,,,35112.220549630365,,,,,,,,,8826.347820869278,,,,,24771.2405627856,,,,,,,,,,,,,,,,5730.733718068604,,,,,8180.192007807104,,5996.763875809336,,,,7850.27750902319,,,,,,,,,7031.231553624793,,,,,,,,,,,,7075.336142530796,,7043.012903201371,5969.088877026634,,,17075.574301351528,6211.448665718805,,,,,,,6310.712620536642,,,,,,,,,,,5839.998443524384,,,,,,13626.039130376073,,,,,,
2024-03-01 00:00:00+00:00,,,7445.495008662017,,,,,,,9287.416584202338,,,9610.923747342738,,,,,,,13599.124119720556,,,,37530.404758249424,,,,,,,,,9473.046236662676,,,,,26933.39021411866,,6367.055172448375,,,,,,,,,,,,,,6622.520280378561,,,,,9280.78760837153,,,,,,8403.87503084091,6229.302866654146,,,,,,,,7543.943480955098,,,,,,,,,,,,7438.225669156155,,7574.973561927406,,,,19800.02320765137,7178.863457152144,,,,,,,6729.283584411248,,,,,,,,,,,6938.6261616807515,,,,,,13825.42083977404,,,,,,
2024-04-01 00:00:00+00:00,,,8904.81259014284,,,,,,,10924.036407415413,,,11894.538146295126,,,,,,,16680.89778158487,,,,43207.84765167442,,,,,,,,,13241.15197783288,,,,,31279.33550116975,,7989.79795398468,,,,,,,,,,,,,,,,,,,10266.93161134346,,,,,,9550.99933507638,8319.648052816883,,,,,,,,8685.780277435977,,,,9344.177255594002,,,,,,,,9038.23773711573,,8918.812424070666,10037.96759402077,,,24813.71283580449,8592.033291771073,,,,,,,,,,,,,,,,,,8418.480456017223,,,,,,15656.498544749487,,,,,,
2024-05-01 00:00:00+00:00,,,9649.116538308854,,,,,,,11675.635036321593,,,12746.015493469971,,,,,,,18497.39927620156,,,,46120.64710162145,,,,,,,,,15407.646939269842,,,,,33975.34204489503,,,,,,,,,,,,,,,,,,,,,10203.50313123348,,,,,,9871.817060014479,9835.746333464038,,,,,,,,,13079.169272292014,,,11778.614517532147,,,,,,,,9857.417183568503,,9655.671785573568,11649.969450229177,,,27539.0649100415,9320.338800555306,,,,,,10144.933986709137,,,,,,,,,,,,9334.529895980124,,,,,,16198.301760706889,,,,,,
2024-06-01 00:00:00+00:00,,,9603.573518569048,,,,,,,12076.696522096447,,,12127.3872637653,,,,,,,18932.486471995326,,,9406.858063170139,47953.749834682225,,,,,,,,,16065.4040932036,,,,,35365.80065853179,,,,,,,,,,,,,,,,,,,,,9620.001262761229,,,,,,9290.775652740855,10541.953750710933,,,,,,,,9512.385150678656,11890.300986940469,,,15378.750535339868,,,,,,,,9770.826946202471,,,12833.474593112614,,,28125.996707430688,9318.161328787512,,,,,,,,,,,,,,,,,,9800.810021511827,,,,,,15743.984082294766,,,,,,
2024-07-01 00:00:00+00:00,,,,,,,,,,11303.29336298398,,,10459.310425908849,,,,,,,18576.41217696476,,,9069.462374830338,47987.32140039863,,,,,,,,,15989.35237928344,,,,,35692.67796761226,8603.527670885696,,9102.361322653613,,,,,,,,,,,,,,,,,,8947.846185098962,,,,,,,9993.919857884739,,,,,,,,,10178.504795184514,,,17880.946206116063,,,,,,8631.40661534951,,9383.040976997147,,,12999.643781290923,,,26847.602422081705,8940.40752247487,,,,,,,,,,,,,,,,,,9689.316672392382,,,,,,15149.87127378017,,,,,,
2024-08-01 00:00:00+00:00,,,8288.391184702767,,,,,,,9923.118802196108,,,10010.461212866718,,,,,,,18025.751942462502,,,9331.786563920998,47523.21121481729,,,,,,,,,16341.66075584256,,,,,35473.88583843344,8866.001439432544,,10149.457822430377,,,,,,,,,,,,,,,,,,8207.727472021212,,,,,,,9924.507706772141,,,,,,,,,9397.918879855455,,,20396.473127177764,,,,,,8700.190045862268,,9203.323389344516,,,13482.289111568849,,,26608.85676888925,,,,,,,,,,,,,,,,,,,10533.569830393282,,,,,,15300.978648856671,,,,,,
2024-09-01 00:00:00+00:00,8253.172849223936,,,,,,,,,8980.827761099687,,,9383.172706479205,,,,,,,17292.92959306156,,11577.203744982517,8938.737568416902,46969.886137803944,,,,,,,,,15468.891868851311,,,,,35042.06432943775,8809.11633162259,,10263.391860556883,,,,,,,,,,,,,,,,,,,,,,,,,9571.626124075417,,,,,,,,,8685.994975476631,,,20623.011363964397,,,,,,,,9030.883332031875,,,12209.27435332998,,,26929.33674324126,,,,,,,,,,,,,,,,,14641.919444427029,,9487.793536134655,,,,,,14930.985185015506,,,,,,
2024-10-01 00:00:00+00:00,8043.988848908869,,,,,,,,,,,,7748.666109081577,,,,,,,13940.877466242857,,9292.697503042344,8014.934338003117,43056.56367644662,,,,,,,,,12246.735288667394,,8740.080462821474,,,31887.394005366295,8082.853849484359,,8435.292096591254,,,,,,,,,,,,,,,,,,,,,,,,,8259.14580884591,,,,,,,,,7868.24058278838,,,18405.9025747595,,,,,,,,7768.656885582105,,,8988.189234087393,,,24204.82172070831,,,,,,,,,,,,,,,,,13774.032000895904,,8126.27884220609,,,,,,13297.05772346459,,,,,,
2024-11-01 00:00:00+00:00,7976.2864171238625,,,,,,,,,,,,,,,,,,,12564.385231281243,,8619.906231583089,7774.973125157558,41014.75103909194,,,,,,,,,11247.447296763337,,,,,30145.304840757344,7778.321119532437,,8126.099733844571,,,,,,,,,,,,,,,,,,,,,,,,,7427.566302264727,,,11266.995356441828,,,,,,,,8359.838441294352,17641.107581769633,,,,,,,,7220.6214939103065,,,8081.5363156867725,,,22817.228990986845,8534.796582356812,,,,,,,,,,,,,,,,13382.341695135487,,7884.854686800568,,,,,,12515.51062018846,,,,,,
2024-12-01 00:00:00+00:00,8179.06393250978,,7965.039107618109,,,,,,,,,,7816.370691667786,,,,,,,13571.227347231017,,8316.759059792023,8196.386536537639,44214.56948247471,,,,,,,,,15928.43774541207,,,,,31718.750315739286,8110.748126142611,,8215.454163573148,,,,,,,,,,,,,,,,,,,,,,,,,7580.6083461380385,,,9313.494370640788,,,,,,,,,18355.860904683213,,,,,,,,,,,9007.547868921542,,,24444.230724134486,10553.212513297227,,,,,,,,,,,,,,,,13496.771298432519,,8136.347178382676,,,,,,15240.774215295218,,,,,,
2025-01-01 00:00:00+00:00,8127.792739637663,,9430.037892845883,,,,,,,,,,8335.370767818527,,,,,,,14278.913989464763,,7980.783581773374,8470.051848494488,46426.56651752871,,,,,,,,,19324.455816201233,,,,,33108.281694693855,8138.044871793881,,8174.6818925298285,,,,,,,,,,,,,,,,,,,,,,,,,7694.318716303898,,,,,,,,,,,,19383.845072934084,,,,,,,,,,,9951.007786621898,,,25382.808918837854,12832.341720352115,,,,,,,,,8831.972398185899,,,,,,,13133.050115564547,,8313.569130334663,,,,,,19900.60931373959,,,,,,
2025-02-01 00:00:00+00:00,,,10799.725139153059,,,,,,,,,,8439.874965746247,,,,,,,14490.508766115783,,,8386.690199340474,47874.16949970879,,,,,,,,,21815.540684977223,,8556.218357349208,,,33934.15612877443,8284.448465398784,,8050.5522347692895,,,,,,,7975.066901773211,,,,,,,,,,,8199.65309188307,,,,,,,,,,,,,,,,,,,19318.017826545733,,,,,,,,,,,10051.474395150613,,,26760.198355824046,15254.900474270713,,,,,,,,,9946.417424365081,,,,,,,12531.060195404101,,8659.232861922066,,,,,,23332.278674423487,,,,,,
2025-03-01 00:00:00+00:00,,,11585.517317427491,,,,,,,,,,8465.109185023908,,,,,,,14951.2834078971,,,,48667.12057646566,,,,,,,,,23144.275693952997,,9209.407315502882,,,35385.61118500029,,,,,,,,,,8846.363637098591,,,,,,,,,,,8635.05104788516,,8605.801605448483,,,,,,12460.87421617501,,,,,,,,,,,18646.278382560995,,,,,,,,9501.91476626516,,,10082.940619048852,,,26930.792069923547,16166.377719332286,,,,,,,,,10143.699300693419,,,,,,,12121.716564838147,,8827.083841095708,,,,,,25608.049343610513,,,,,,
2025-04-01 00:00:00+00:00,,,13450.445033324175,,,,,,,,,,8724.080645813272,,,,,,,15415.891307155338,,,,50005.359528913425,,,,,,,,,24061.44514935651,,9705.122289495506,,,36714.28977196967,,,,,,,,,,9821.013913619976,,,,,,,,,,,9252.930774175898,,9265.162841966307,,,,,,10372.942407353787,,,,,,,,,,,18495.50951854978,,,,,,,,9875.924110481496,,,9832.034642260369,,,27587.286892852553,15873.699522335775,,,,,,,,,10884.326536785054,,,,,,,11893.594885725443,,8780.147093281295,,,,,,27950.25357230937,,,,,,
2025-05-01 00:00:00+00:00,,,14153.455478657346,,,,,,,,,,8799.65872548638,,,,,,,15557.566412517855,,,,51173.59314907127,,,,,,,,,23835.359317857383,,9568.943709318075,,,37803.627903420595,,,,,,,,,,10386.735902484723,,,,,,,,,,,9508.960296999896,,9459.685550304208,,,,,,,,,,10648.46366953209,,,,,,,18076.311363717326,11457.135411649237,,,,,,,8982.502557058204,,,9347.93877240446,,,27962.326303191363,15777.361650954243,,,,,,,,,11545.649627649318,,,,,,,10930.619118015902,,,,,,,,29704.080790253596,,,,,,
2025-06-01 00:00:00+00:00,,,12396.895176220425,,,,,,,,,,8016.552557780896,,,,,,,14340.234443311421,,,,48210.354554649086,,,,,,,,,18615.293016074214,,9510.007462841757,,,37363.522756423845,,,,,,,,,,8820.255795480647,,,,,,,,,,,9108.777829768047,,9022.614141165344,,,,,,,,,,11776.454263257405,,,,,,,16189.15870679522,9274.683810785531,,,,,,,8010.273653303368,,,,,,26148.995395599493,15491.021725907423,,,,,,,,,11735.468069039936,,,,,,,9648.090623330681,,7568.525653666173,,,,,,25844.834166652963,,,,,,
2025-07-01 00:00:00+00:00,,,11496.54262456843,,,,,,,,,,7392.036649746557,,,,,,,13046.654404320661,,,,46309.73798118961,,,,,,,,,15915.744462663642,,8702.628293845995,,,36675.7861118921,,,,,,,,,,7192.747929122157,,,,,,,,,,,7979.2240351787805,,8410.632511663684,,,,,,,,,,11474.365813824612,,,,,,,14823.492208661202,7575.971389910513,,,,,,,,,,,,,25269.32697788,14730.674549345173,,,,,,,,14515.701160701128,10835.49791245706,,,,,,,8523.322345426086,,6784.761747407313,,,,,,22770.987267019893,,,,,,
2025-08-01 00:00:00+00:00,,,11099.852698645944,,,,,,,,,,7271.357391647485,,,,,,,13165.106287269049,,,,45377.66685593887,,,,,,,,,15002.599003663898,,8490.03008822763,,,37892.07928217117,,,,,,,,,,6868.297444612231,,,,,,,,,,,7453.160253897186,,8112.73048687484,,,,,,,,,,11824.862625582206,,,,,,,14498.9903620926,6986.711178810536,,,,,,,,,,,,,23892.56781133153,14306.255758489577,,,,,,,,11762.168495895496,10793.45924076777,,6843.1897000165345,,,,,8139.900923287774,,,,,,,,22070.65942837561,,,,,,
2025-09-01 00:00:00+00:00,,,10954.656231496965,,,,,,,,,,7410.924407503794,,,,,,,12728.411681347252,,,6780.536645952052,43671.4131383673,,,,,,,,,15033.876190764728,,9374.61290275406,,,40180.9909854079,,,,,,,,,,,,,,,,,,,,,8340.550404594074,,7306.93969544409,,,,,,,,,,9765.928184496815,,,,,7355.864222670123,,14319.146989173842,,,,,,,,,,,,,,23865.85994722137,14013.243800526467,,,,,,,,9785.26197716083,11125.797370437444,,7311.311188346225,,,,,7723.283675092271,,,,,,,,20874.962941067934,,,,,,
2025-10-01 00:00:00+00:00,,,10535.277965038815,,,,,,,,,,8068.2228397904755,,,,,,,12862.625066779725,,,7102.675538140179,42287.25186887751,,,,,,,,,16009.782198166142,,9923.204791610762,,,42437.72830197736,,,,,,,,,,,,,,,,,,,,,8571.517077032231,,7127.265861195468,,,,,,,,,,,,,,,8088.476667560855,,13856.898394864036,,,,,,,,,,,,,,25098.510820788833,13834.540748412013,,,,,,,,8897.97327178348,11191.56696317099,,7593.281869595814,,,,,7397.600311089097,,6985.944101473872,,,,,,20206.78301152826,,,,,,
2025-11-01 00:00:00+00:00,,,10848.600634928765,,,,,,,,,,8672.211751591181,,,,,,,15973.937918722773,,,7169.296684070303,42992.57418901294,,,,,,,,,17088.629569855373,,10533.396999430403,,,44931.39610533751,,,,,,,,,,,,,,,,,,,,,9211.319826848166,,7709.464126139988,,,,,,,,,,,,,,,8482.64205924676,,13349.280350522873,,,,,,,,,,,,,,26142.16402565238,13326.280191202333,,,,,,,,8092.742477953982,11283.021501706056,,7962.986197811058,,,,,7257.675389771688,,7293.090219940742,,,,,,20316.67928519663,,,,,,
2025-12-01 00:00:00+00:00,,,10664.205428385432,,,,,,,,,,8628.38715092108,,,,,,,16661.09684572037,,,6708.9915521245075,44138.5340506015,,,,,,,,,16655.934475223432,,10219.772524760272,,,45077.96743964523,,,,,,,,,,,,,,,,,,,,,9325.709150946019,,7872.004987537537,,,,,,,,,,,,,,,8283.921523496483,,11228.82309972768,,,,,,,,,,,,,,26429.250474253808,12334.320253571826,,,,,,,,7083.654274199815,11073.580451557273,,8210.674987437189,,,,,,,6903.975952542259,,,,,,20431.767899373852,,,,7983.403088230474,,
2026-01-01 00:00:00+00:00,,,10418.575500600424,,,,,,,,,,8561.061455431076,,,,,,,17285.25480285301,,,6508.990210269993,43905.557352884076,,,,,,,,,16205.980905388767,,9938.462027545109,,,44471.17005354763,,,,,,,,,,6612.178472929219,,,,,,,,,,,9325.258279109998,,7794.335477571616,,,,,,,,,,,,,,,7897.032473022588,,9807.013153969228,,,,,,,,,,,,,,26261.559937862872,11733.044685516661,,,,,,,,,10741.110359173728,,7588.333957571082,,,,,,,6563.89252470302,,,,,,19989.398562975344,,,,10418.499530568639,,
2026-02-01 00:00:00+00:00,,,9594.117797849884,,,,,,,,,,8180.10145720302,,,,,,,16955.57831143508,,,,43003.56635453884,,,,,,,,,14898.291319694532,,8590.254312160117,,,42104.24658456399,,,,,,,,,,,,,,,,,,,,,8953.92384522628,,7442.648377999177,,,,,6077.543728332442,,,,,,,,,,6354.5749455822,,8732.40796898928,,,,,,,,,,,,,,25276.052014754445,10734.975954114232,,,,6093.5994947418085,,,,,9776.467831551618,,6680.832248996151,,,,,,,6145.624211275667,,,,,,17701.485393035753,,,,12278.80698923955,,
2026-03-01 00:00:00+00:00,,,8604.106247261474,,,,,,,,,,7726.940432894333,,,,,,,16521.820765039713,,,,43724.98847617984,,,,,,,,,13694.2171449147,,7261.598347788876,,,39720.569626320146,,,,,,,,,,,,,,,,,,,,,7685.461768729576,,6915.168252071001,,,,,5958.212104804401,,,,,,,,,,,,8066.302676862777,,6921.421274658943,,,,,,,,,,,,23758.774885337825,9835.004392014356,,,,6061.267918491721,,,,,8813.693001589922,,6008.547705237849,,,,,,,,6767.89993944231,,,,,17150.520946921453,,,,13347.392546580808,,
2026-04-01 00:00:00+00:00,,,7829.685154921657,,,,,,,,9013.37884528043,,6526.775442962304,,,,,,,15312.770687349208,,,,43561.19033421787,,,,,,,,,12039.90505608474,,5940.811997303489,,,37187.423374479025,,,,,,,,,,,,,,,,,,,,,6982.308859222481,,6421.621696685869,,,,,5696.901495476794,,,,,,,,,,,,7303.3756597944075,,5554.082455845223,,,,,,,,,,,,21568.71366411026,8750.850510465598,,,,6482.846601232374,,,,,8185.416629093006,,,,,,,,,,,,,,6764.174931650058,16234.086437854321,,,,13910.196123098982,,
2026-05-01 00:00:00+00:00,,,6899.997193170168,,,,,,,,7278.424646147932,,5703.6930478039585,,,,4975.540014452345,4971.87201390543,,11722.285341614983,,,,40850.03343070009,,,,,,,,,10535.126428474527,,,,,33617.743366000446,,,,,,,,,,,,,,,,,,,,,6081.116903390135,,5526.468528959634,,,,,5201.933812012721,,,,,,,,,,,,6774.0737532662215,,,,,,,,,,,,,,19111.91630985753,7446.221707726038,,,,6081.497058522464,,,,,7465.551834318879,,4968.840404339133,,,,,,,,,,,,,14667.356045129312,,,,12793.22046781583,,
2026-06-01 00:00:00+00:00,,,6314.37307093716,,,,,,,,5129.591763850502,,5186.322167445169,,,,4471.881249978382,4521.238629998889,,10534.689927519963,,,,37944.63597055244,,,,,,,,,9763.122545298964,,4374.325119165929,,,30347.50626195361,,,,,,,,,,,,,,,,,,,,,5558.019826323778,,4781.1546571206345,,,,,5143.067657363893,,,,,,,,,,,,6487.520198136731,,,,,,,,,,,,,,17328.1316963767,7195.435593143017,,,,5714.645742191551,,,,,6796.060329458585,,,,,,,,,,,,,,,13377.854494922993,,,,10229.733449221192,,
2026-07-01 00:00:00+00:00,,,6172.963206826754,,,,,,,,4596.875907998233,,4998.428783926138,,,,,,5825.263935902416,10162.187637715422,,,,37966.17163439167,,,,,,,,,9458.322378822037,,4545.218649662036,,,28970.982368377616,,,,,,,,,,,,,,,,,,,,,5289.876504881898,,4599.718981034645,,,,,5758.861124958829,,,,,,,,,,,,6264.439282617191,,,,,,,,,,,,,,16507.398744334358,6963.180888946257,,,,6071.379074627603,,,,,6640.263458926056,,,,,,,,,5577.268370356256,,,,,,13057.226554091412,,,,10097.799189694391,,
2026-08-01 00:00:00+00:00,,,5716.252225995842,,,,,,,,,,4528.188711259171,,,,,,5556.381916472486,9435.4320994068,,,,36722.29188332918,,,,,,,,4282.005347210741,8528.195894284316,,4110.781583321775,,,26667.429675194016,,,,,,,,,,,,,,,,,,,,,4828.5902341084075,,,,,,,5772.771779147986,,,,,,,,,,,,5476.957402053728,,,,,,,,,,,,,,15089.860474793195,6073.223646407523,,,,5823.001695202126,,,,,6163.339793429547,,,,,,,,,5473.850175252189,,,4413.730517430912,,,11787.491457216403,,,,9811.859418670543,,
